unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1601629200000,2020-10-02 09:00:00,BTC/USDT,10455.45000000,10485.81000000,10420.00000000,10449.16000000,2574.56185400,26895806.12072101,45944
1601625600000,2020-10-02 08:00:00,BTC/USDT,10490.88000000,10495.00000000,10425.88000000,10455.46000000,2564.92530300,26841522.93640934,43548
1601622000000,2020-10-02 07:00:00,BTC/USDT,10501.72000000,10516.53000000,10471.21000000,10490.88000000,1942.44890100,20381540.87430107,30318
1601618400000,2020-10-02 06:00:00,BTC/USDT,10443.50000000,10528.56000000,10412.40000000,10501.48000000,2886.56066600,30246038.23701087,45708
1601614800000,2020-10-02 05:00:00,BTC/USDT,10590.02000000,10590.27000000,10385.02000000,10443.50000000,6219.05998700,65086958.46790148,86160
1601611200000,2020-10-02 04:00:00,BTC/USDT,10649.06000000,10664.64000000,10587.68000000,10590.02000000,1964.84120800,20903562.84538262,25536
1601607600000,2020-10-02 03:00:00,BTC/USDT,10604.29000000,10654.83000000,10603.07000000,10649.06000000,1299.97837300,13808896.45953560,22651
1601604000000,2020-10-02 02:00:00,BTC/USDT,10591.05000000,10621.81000000,10586.42000000,10604.29000000,1188.03346800,12599134.60335305,17455
1601600400000,2020-10-02 01:00:00,BTC/USDT,10592.27000000,10619.08000000,10587.18000000,10591.05000000,1098.20272000,11645308.30325186,16654
1601596800000,2020-10-02 00:00:00,BTC/USDT,10619.13000000,10619.14000000,10584.00000000,10592.27000000,1327.10391200,14069766.89625560,24673
1601593200000,2020-10-01 23:00:00,BTC/USDT,10607.11000000,10623.00000000,10594.20000000,10619.13000000,984.78108200,10445608.45462181,18211
1601589600000,2020-10-01 22:00:00,BTC/USDT,10585.30000000,10634.98000000,10573.52000000,10607.11000000,1399.77766000,14858898.10227577,24069
1601586000000,2020-10-01 21:00:00,BTC/USDT,10606.03000000,10630.33000000,10584.50000000,10585.30000000,1258.54021500,13353636.63494732,26795
1601582400000,2020-10-01 20:00:00,BTC/USDT,10617.74000000,10620.00000000,10567.37000000,10606.03000000,1727.55825800,18290268.97243469,25144
1601578800000,2020-10-01 19:00:00,BTC/USDT,10586.50000000,10638.80000000,10567.65000000,10617.74000000,3121.07542300,33098119.86466259,37454
1601575200000,2020-10-01 18:00:00,BTC/USDT,10482.40000000,10594.01000000,10464.01000000,10586.50000000,3554.25909400,37453923.63280613,48152
1601571600000,2020-10-01 17:00:00,BTC/USDT,10522.72000000,10538.24000000,10470.77000000,10482.39000000,4365.83026200,45865148.59814073,65114
1601568000000,2020-10-01 16:00:00,BTC/USDT,10716.23000000,10716.23000000,10437.00000000,10522.72000000,12324.31078700,130372951.67110297,143406
1601564400000,2020-10-01 15:00:00,BTC/USDT,10857.98000000,10883.66000000,10712.00000000,10716.23000000,3952.98112200,42699836.05208846,47600
1601560800000,2020-10-01 14:00:00,BTC/USDT,10860.01000000,10864.99000000,10831.16000000,10857.98000000,2437.02412700,26446895.82714967,30459
1601557200000,2020-10-01 13:00:00,BTC/USDT,10885.96000000,10895.63000000,10846.00000000,10860.00000000,2040.49321300,22181226.75050280,27418
1601553600000,2020-10-01 12:00:00,BTC/USDT,10903.16000000,10908.23000000,10860.25000000,10885.96000000,1769.55368000,19259017.65803957,24228
1601550000000,2020-10-01 11:00:00,BTC/USDT,10865.97000000,10904.33000000,10853.02000000,10903.16000000,1795.23543500,19531602.07859081,22858
1601546400000,2020-10-01 10:00:00,BTC/USDT,10896.78000000,10912.83000000,10842.16000000,10865.97000000,1854.84855200,20162813.22181669,23561
1601542800000,2020-10-01 09:00:00,BTC/USDT,10872.36000000,10903.01000000,10872.16000000,10896.77000000,1879.74338600,20462830.09135225,26256
1601539200000,2020-10-01 08:00:00,BTC/USDT,10824.75000000,10920.00000000,10811.52000000,10872.35000000,5197.35309000,56523118.10242910,47917
1601535600000,2020-10-01 07:00:00,BTC/USDT,10821.29000000,10839.92000000,10799.70000000,10824.75000000,1169.16252400,12652653.69298374,18187
1601532000000,2020-10-01 06:00:00,BTC/USDT,10821.07000000,10844.71000000,10811.72000000,10821.29000000,1746.03216800,18908052.12762248,21284
1601528400000,2020-10-01 05:00:00,BTC/USDT,10800.00000000,10826.00000000,10790.85000000,10821.07000000,1264.55097500,13667900.67640555,18805
1601524800000,2020-10-01 04:00:00,BTC/USDT,10798.38000000,10826.42000000,10795.78000000,10800.01000000,1082.44195800,11701775.95572530,15304
1601521200000,2020-10-01 03:00:00,BTC/USDT,10817.14000000,10824.22000000,10789.01000000,10798.18000000,939.59905700,10151589.93963106,15810
1601517600000,2020-10-01 02:00:00,BTC/USDT,10838.89000000,10857.47000000,10807.39000000,10817.14000000,1268.29173400,13732338.45729383,18349
1601514000000,2020-10-01 01:00:00,BTC/USDT,10788.30000000,10849.97000000,10786.74000000,10838.88000000,1604.12956000,17352077.04854239,21685
1601510400000,2020-10-01 00:00:00,BTC/USDT,10776.59000000,10826.19000000,10776.59000000,10788.06000000,2128.75953100,22996705.85056913,26789
1601506800000,2020-09-30 23:00:00,BTC/USDT,10745.85000000,10785.00000000,10735.51000000,10776.59000000,1235.54595600,13302096.19063382,18398
1601503200000,2020-09-30 22:00:00,BTC/USDT,10710.92000000,10760.86000000,10705.00000000,10745.86000000,953.56601700,10241708.59576874,20523
1601499600000,2020-09-30 21:00:00,BTC/USDT,10706.35000000,10742.68000000,10703.81000000,10710.92000000,975.82968200,10461116.13653491,17830
1601496000000,2020-09-30 20:00:00,BTC/USDT,10706.48000000,10728.77000000,10685.62000000,10706.34000000,1312.30240200,14052779.05591920,21029
1601492400000,2020-09-30 19:00:00,BTC/USDT,10731.08000000,10741.00000000,10682.28000000,10706.48000000,1927.64432100,20650389.82829413,27527
1601488800000,2020-09-30 18:00:00,BTC/USDT,10768.53000000,10774.76000000,10681.73000000,10731.10000000,2646.31839000,28375580.23602750,34666
1601485200000,2020-09-30 17:00:00,BTC/USDT,10784.14000000,10799.00000000,10754.71000000,10768.52000000,1477.49353500,15911839.13218978,21704
1601481600000,2020-09-30 16:00:00,BTC/USDT,10777.39000000,10787.63000000,10754.37000000,10784.13000000,2064.43890000,22239032.44045160,25518
1601478000000,2020-09-30 15:00:00,BTC/USDT,10747.28000000,10793.80000000,10747.15000000,10777.39000000,2133.43793600,22986629.19013134,25496
1601474400000,2020-09-30 14:00:00,BTC/USDT,10739.92000000,10760.00000000,10738.00000000,10747.28000000,1940.59676700,20860845.25921224,26366
1601470800000,2020-09-30 13:00:00,BTC/USDT,10728.00000000,10754.91000000,10720.93000000,10739.93000000,1664.18885400,17868030.53351262,22901
1601467200000,2020-09-30 12:00:00,BTC/USDT,10680.53000000,10747.00000000,10670.00000000,10728.00000000,1814.22203300,19451410.00452519,25345
1601463600000,2020-09-30 11:00:00,BTC/USDT,10721.84000000,10726.29000000,10680.00000000,10681.00000000,1630.31682500,17449440.65630824,22883
1601460000000,2020-09-30 10:00:00,BTC/USDT,10698.95000000,10728.54000000,10693.77000000,10721.84000000,1642.96675100,17604484.77352128,23569
1601456400000,2020-09-30 09:00:00,BTC/USDT,10707.67000000,10707.67000000,10665.13000000,10698.94000000,1830.44124400,19562111.72125322,27640
1601452800000,2020-09-30 08:00:00,BTC/USDT,10706.56000000,10730.00000000,10685.85000000,10707.67000000,1560.11990500,16712484.03886901,22484
1601449200000,2020-09-30 07:00:00,BTC/USDT,10718.81000000,10753.73000000,10690.38000000,10706.68000000,2030.40349600,21765782.95872160,27409
1601445600000,2020-09-30 06:00:00,BTC/USDT,10698.66000000,10735.39000000,10675.29000000,10718.80000000,1833.29896100,19646392.74759830,27525
1601442000000,2020-09-30 05:00:00,BTC/USDT,10752.80000000,10765.78000000,10698.31000000,10698.66000000,1318.20728800,14151472.92612296,19754
1601438400000,2020-09-30 04:00:00,BTC/USDT,10742.23000000,10760.00000000,10700.00000000,10752.79000000,1732.46886300,18599678.17716347,23637
1601434800000,2020-09-30 03:00:00,BTC/USDT,10774.37000000,10781.90000000,10737.01000000,10742.08000000,1682.99129100,18118687.76461048,41901
1601431200000,2020-09-30 02:00:00,BTC/USDT,10789.45000000,10827.56000000,10763.26000000,10774.47000000,1600.36297400,17277231.20308477,31559
1601427600000,2020-09-30 01:00:00,BTC/USDT,10809.18000000,10821.98000000,10772.32000000,10789.45000000,1307.08177700,14116861.92677155,18442
1601424000000,2020-09-30 00:00:00,BTC/USDT,10840.58000000,10849.34000000,10808.19000000,10809.17000000,1281.78315400,13873610.78803743,21277
1601420400000,2020-09-29 23:00:00,BTC/USDT,10764.00000000,10867.54000000,10764.00000000,10840.48000000,2214.32056600,23981154.70061246,31910
1601416800000,2020-09-29 22:00:00,BTC/USDT,10770.31000000,10780.84000000,10746.74000000,10763.99000000,937.01936000,10088523.47637426,18620
1601413200000,2020-09-29 21:00:00,BTC/USDT,10756.17000000,10783.45000000,10745.00000000,10770.31000000,1073.30777800,11557143.41328359,19323
1601409600000,2020-09-29 20:00:00,BTC/USDT,10738.98000000,10780.00000000,10738.97000000,10756.16000000,1739.65776100,18714313.36896460,23213
1601406000000,2020-09-29 19:00:00,BTC/USDT,10728.23000000,10766.00000000,10713.90000000,10737.49000000,1618.55618900,17378326.74759474,22422
1601402400000,2020-09-29 18:00:00,BTC/USDT,10675.37000000,10744.86000000,10673.50000000,10727.75000000,2058.61994900,22057103.56239335,25008
1601398800000,2020-09-29 17:00:00,BTC/USDT,10692.40000000,10696.79000000,10635.87000000,10675.37000000,2587.15759800,27580666.88779035,35353
1601395200000,2020-09-29 16:00:00,BTC/USDT,10725.94000000,10738.87000000,10664.78000000,10692.39000000,2880.12046300,30810017.01087647,41698
1601391600000,2020-09-29 15:00:00,BTC/USDT,10759.92000000,10772.89000000,10717.06000000,10725.94000000,1836.50223500,19740613.11497863,24543
1601388000000,2020-09-29 14:00:00,BTC/USDT,10757.50000000,10790.98000000,10739.44000000,10759.91000000,2155.47104700,23202184.37419083,26749
1601384400000,2020-09-29 13:00:00,BTC/USDT,10762.24000000,10769.66000000,10711.48000000,10757.50000000,2044.48362500,21966658.40045109,29838
1601380800000,2020-09-29 12:00:00,BTC/USDT,10758.91000000,10767.00000000,10738.88000000,10762.24000000,1656.82430800,17818622.99699142,26782
1601377200000,2020-09-29 11:00:00,BTC/USDT,10776.17000000,10797.00000000,10752.70000000,10758.92000000,1577.25185400,16993427.79809463,21133
1601373600000,2020-09-29 10:00:00,BTC/USDT,10721.57000000,10784.76000000,10717.18000000,10776.49000000,2033.92766500,21868978.47854232,24400
1601370000000,2020-09-29 09:00:00,BTC/USDT,10736.28000000,10760.00000000,10707.00000000,10721.56000000,1925.79148500,20668915.76980005,27846
1601366400000,2020-09-29 08:00:00,BTC/USDT,10727.00000000,10743.39000000,10713.41000000,10736.27000000,1688.35312100,18119933.98898499,17325
1601362800000,2020-09-29 07:00:00,BTC/USDT,10742.46000000,10745.42000000,10710.70000000,10726.99000000,1629.60076000,17484054.73278657,20993
1601359200000,2020-09-29 06:00:00,BTC/USDT,10680.86000000,10747.88000000,10668.26000000,10742.46000000,1762.27350700,18868995.87786343,21307
1601355600000,2020-09-29 05:00:00,BTC/USDT,10694.40000000,10700.00000000,10670.00000000,10680.87000000,1169.17198400,12494919.04202064,19111
1601352000000,2020-09-29 04:00:00,BTC/USDT,10689.94000000,10713.25000000,10687.89000000,10694.48000000,993.53250600,10631885.02222846,15866
1601348400000,2020-09-29 03:00:00,BTC/USDT,10689.37000000,10710.00000000,10682.23000000,10689.94000000,1101.54660400,11782521.15674711,18759
1601344800000,2020-09-29 02:00:00,BTC/USDT,10683.59000000,10704.35000000,10660.85000000,10689.37000000,1475.31252900,15766556.06400315,23367
1601341200000,2020-09-29 01:00:00,BTC/USDT,10710.44000000,10717.98000000,10676.09000000,10683.59000000,1702.73245600,18212569.59794477,24431
1601337600000,2020-09-29 00:00:00,BTC/USDT,10696.11000000,10732.02000000,10656.82000000,10710.43000000,2013.36304900,21557736.87671098,27579
1601334000000,2020-09-28 23:00:00,BTC/USDT,10867.01000000,10867.25000000,10626.00000000,10696.12000000,4787.33939500,51426416.86635638,59971
1601330400000,2020-09-28 22:00:00,BTC/USDT,10885.08000000,10885.51000000,10850.00000000,10867.00000000,929.36218000,10100459.38899493,15199
1601326800000,2020-09-28 21:00:00,BTC/USDT,10869.41000000,10888.59000000,10847.23000000,10885.08000000,933.96515600,10151236.48350131,17952
1601323200000,2020-09-28 20:00:00,BTC/USDT,10868.63000000,10874.73000000,10859.42000000,10869.41000000,1020.61061400,11091960.32346203,16144
1601319600000,2020-09-28 19:00:00,BTC/USDT,10871.96000000,10872.15000000,10836.08000000,10869.00000000,1302.33939300,14137338.57815513,19977
1601316000000,2020-09-28 18:00:00,BTC/USDT,10889.24000000,10889.24000000,10851.01000000,10871.96000000,1886.36280900,20502826.38749128,24606
1601312400000,2020-09-28 17:00:00,BTC/USDT,10883.26000000,10918.57000000,10872.52000000,10889.24000000,1388.74327500,15120755.89703732,26012
1601308800000,2020-09-28 16:00:00,BTC/USDT,10901.89000000,10908.87000000,10871.41000000,10883.27000000,1744.39536400,18989157.64577641,26511
1601305200000,2020-09-28 15:00:00,BTC/USDT,10861.01000000,10910.00000000,10856.24000000,10901.90000000,2082.25411200,22684255.83114959,29773
1601301600000,2020-09-28 14:00:00,BTC/USDT,10885.95000000,10916.80000000,10859.15000000,10861.01000000,1853.42730100,20185521.18115277,26794
1601298000000,2020-09-28 13:00:00,BTC/USDT,10901.07000000,10938.25000000,10870.85000000,10885.94000000,2417.97654400,26377236.87000181,34928
1601294400000,2020-09-28 12:00:00,BTC/USDT,10877.91000000,10941.99000000,10837.12000000,10901.08000000,3833.91847600,41792059.08709969,46546
1601290800000,2020-09-28 11:00:00,BTC/USDT,10875.27000000,10902.49000000,10855.78000000,10877.91000000,2160.34601600,23506210.69305285,30625
1601287200000,2020-09-28 10:00:00,BTC/USDT,10854.66000000,10889.99000000,10833.78000000,10875.26000000,1982.80670700,21556956.96435638,29501
1601283600000,2020-09-28 09:00:00,BTC/USDT,10855.49000000,10874.20000000,10830.00000000,10854.66000000,2006.46575500,21782843.78253956,27169
1601280000000,2020-09-28 08:00:00,BTC/USDT,10854.00000000,10890.00000000,10842.94000000,10855.48000000,2078.87681400,22594638.10796712,32241
1601276400000,2020-09-28 07:00:00,BTC/USDT,10868.73000000,10879.84000000,10836.00000000,10854.00000000,2155.24514500,23403738.91731456,37403
1601272800000,2020-09-28 06:00:00,BTC/USDT,10879.55000000,10885.00000000,10847.19000000,10868.73000000,1942.35328000,21111512.81881166,23190
1601269200000,2020-09-28 05:00:00,BTC/USDT,10896.09000000,10916.60000000,10863.18000000,10879.63000000,1553.47933800,16917803.77831069,21757
1601265600000,2020-09-28 04:00:00,BTC/USDT,10885.21000000,10905.13000000,10866.18000000,10896.09000000,1985.85526600,21625957.01089082,20118
1601262000000,2020-09-28 03:00:00,BTC/USDT,10907.38000000,10914.99000000,10872.35000000,10885.14000000,1291.85128600,14071247.41025490,18785
1601258400000,2020-09-28 02:00:00,BTC/USDT,10929.53000000,10947.84000000,10900.00000000,10907.39000000,1469.39267100,16048717.88005472,21341
1601254800000,2020-09-28 01:00:00,BTC/USDT,10888.68000000,10930.98000000,10880.30000000,10930.98000000,1800.62213600,19640275.62719027,23439
1601251200000,2020-09-28 00:00:00,BTC/USDT,10774.26000000,10950.00000000,10774.26000000,10887.71000000,5487.26270100,59644092.06688706,56682
1601247600000,2020-09-27 23:00:00,BTC/USDT,10749.64000000,10784.61000000,10730.55000000,10774.25000000,1133.29495300,12187317.81292952,16878
1601244000000,2020-09-27 22:00:00,BTC/USDT,10716.84000000,10757.33000000,10716.10000000,10749.63000000,848.84876100,9118970.24942277,16481
1601240400000,2020-09-27 21:00:00,BTC/USDT,10720.56000000,10737.48000000,10704.45000000,10716.84000000,655.00088400,7020828.57360971,14693
1601236800000,2020-09-27 20:00:00,BTC/USDT,10732.01000000,10733.66000000,10715.28000000,10720.56000000,741.59959000,7953329.41991090,12698
1601233200000,2020-09-27 19:00:00,BTC/USDT,10714.20000000,10741.00000000,10700.73000000,10732.00000000,963.33717100,10327834.21847567,17614
1601229600000,2020-09-27 18:00:00,BTC/USDT,10725.18000000,10742.80000000,10701.58000000,10714.20000000,797.47974300,8558734.72684474,16890
1601226000000,2020-09-27 17:00:00,BTC/USDT,10720.36000000,10736.48000000,10708.16000000,10725.18000000,1380.07811200,14797791.43974866,24020
1601222400000,2020-09-27 16:00:00,BTC/USDT,10754.82000000,10777.00000000,10704.70000000,10720.35000000,2074.18179800,22278937.84112063,34658
1601218800000,2020-09-27 15:00:00,BTC/USDT,10674.43000000,10766.41000000,10599.99000000,10754.82000000,2820.72141000,30134636.58015803,42569
1601215200000,2020-09-27 14:00:00,BTC/USDT,10676.37000000,10687.67000000,10657.65000000,10674.44000000,932.24455200,9946878.04167723,17075
1601211600000,2020-09-27 13:00:00,BTC/USDT,10666.97000000,10685.39000000,10654.76000000,10676.37000000,978.84967800,10443378.20920726,17933
1601208000000,2020-09-27 12:00:00,BTC/USDT,10623.62000000,10671.68000000,10594.82000000,10666.97000000,1865.79951300,19851684.39895401,27569
1601204400000,2020-09-27 11:00:00,BTC/USDT,10657.12000000,10666.49000000,10618.83000000,10623.50000000,680.02387400,7239635.96841699,12321
1601200800000,2020-09-27 10:00:00,BTC/USDT,10629.79000000,10678.00000000,10625.42000000,10657.12000000,1236.08412000,13168569.63277702,20100
1601197200000,2020-09-27 09:00:00,BTC/USDT,10647.73000000,10656.15000000,10618.83000000,10629.80000000,1139.71452400,12122644.49469450,21316
1601193600000,2020-09-27 08:00:00,BTC/USDT,10671.28000000,10671.28000000,10608.67000000,10647.72000000,1609.77671900,17138700.15779221,28626
1601190000000,2020-09-27 07:00:00,BTC/USDT,10660.56000000,10691.48000000,10651.44000000,10671.28000000,1216.27553700,12979992.96171542,22744
1601186400000,2020-09-27 06:00:00,BTC/USDT,10779.09000000,10781.91000000,10620.00000000,10660.82000000,2568.38656600,27484659.88581511,41783
1601182800000,2020-09-27 05:00:00,BTC/USDT,10780.95000000,10791.94000000,10762.50000000,10779.08000000,977.67004600,10536738.98255854,15505
1601179200000,2020-09-27 04:00:00,BTC/USDT,10781.20000000,10794.99000000,10770.00000000,10780.95000000,950.13562300,10245332.95867373,12842
1601175600000,2020-09-27 03:00:00,BTC/USDT,10777.12000000,10788.50000000,10762.61000000,10781.20000000,843.99909800,9094113.98167070,16577
1601172000000,2020-09-27 02:00:00,BTC/USDT,10772.38000000,10785.07000000,10760.00000000,10777.11000000,988.26593900,10646857.04299391,18012
1601168400000,2020-09-27 01:00:00,BTC/USDT,10775.54000000,10799.00000000,10763.50000000,10772.38000000,1586.86270000,17110097.82913689,24418
1601164800000,2020-09-27 00:00:00,BTC/USDT,10728.59000000,10780.00000000,10720.02000000,10775.53000000,1560.85234200,16781584.04669153,22682
1601161200000,2020-09-26 23:00:00,BTC/USDT,10731.46000000,10751.12000000,10726.57000000,10728.60000000,883.86288100,9493209.40957889,12460
1601157600000,2020-09-26 22:00:00,BTC/USDT,10712.34000000,10744.49000000,10702.08000000,10731.46000000,876.07820800,9398265.10264945,15552
1601154000000,2020-09-26 21:00:00,BTC/USDT,10714.92000000,10750.00000000,10712.31000000,10712.34000000,853.21320700,9157888.59214906,20170
1601150400000,2020-09-26 20:00:00,BTC/USDT,10718.54000000,10725.98000000,10701.18000000,10714.92000000,761.83813700,8162869.67983587,13646
1601146800000,2020-09-26 19:00:00,BTC/USDT,10729.90000000,10731.08000000,10705.00000000,10718.55000000,914.35738800,9799215.48739787,15688
1601143200000,2020-09-26 18:00:00,BTC/USDT,10742.69000000,10774.45000000,10723.64000000,10729.90000000,1163.04395200,12494161.45786560,20561
1601139600000,2020-09-26 17:00:00,BTC/USDT,10749.19000000,10750.00000000,10721.00000000,10742.68000000,1077.28359900,11565017.61185114,18477
1601136000000,2020-09-26 16:00:00,BTC/USDT,10721.00000000,10749.37000000,10682.78000000,10749.19000000,1456.44160000,15608064.28470862,28237
1601132400000,2020-09-26 15:00:00,BTC/USDT,10706.66000000,10742.02000000,10704.32000000,10721.00000000,1007.81341600,10803834.65515022,18445
1601128800000,2020-09-26 14:00:00,BTC/USDT,10672.00000000,10730.00000000,10664.97000000,10706.65000000,1292.81994100,13844001.39576483,27263
1601125200000,2020-09-26 13:00:00,BTC/USDT,10686.36000000,10699.00000000,10668.15000000,10672.00000000,1288.41091800,13762475.78562283,22041
1601121600000,2020-09-26 12:00:00,BTC/USDT,10709.93000000,10709.94000000,10666.21000000,10686.37000000,1337.26617200,14288899.08305388,23599
1601118000000,2020-09-26 11:00:00,BTC/USDT,10721.40000000,10728.59000000,10696.97000000,10709.94000000,917.45493200,9827615.47883513,16210
1601114400000,2020-09-26 10:00:00,BTC/USDT,10694.12000000,10728.77000000,10661.70000000,10721.40000000,1185.43890900,12685605.90574978,22798
1601110800000,2020-09-26 09:00:00,BTC/USDT,10691.00000000,10710.00000000,10669.61000000,10694.11000000,1335.22441700,14275347.85966500,20463
1601107200000,2020-09-26 08:00:00,BTC/USDT,10705.84000000,10713.62000000,10668.00000000,10691.00000000,1439.41514400,15389412.24860614,21313
1601103600000,2020-09-26 07:00:00,BTC/USDT,10732.43000000,10739.35000000,10689.01000000,10705.84000000,1544.17282700,16540636.67669829,25217
1601100000000,2020-09-26 06:00:00,BTC/USDT,10727.14000000,10766.00000000,10720.63000000,10732.31000000,1693.85058700,18208378.37555749,28579
1601096400000,2020-09-26 05:00:00,BTC/USDT,10734.77000000,10820.94000000,10700.50000000,10727.14000000,2406.89556800,25877596.21873788,34221
1601092800000,2020-09-26 04:00:00,BTC/USDT,10704.85000000,10737.11000000,10687.38000000,10735.04000000,863.42439800,9246763.31263338,15820
1601089200000,2020-09-26 03:00:00,BTC/USDT,10707.25000000,10746.66000000,10700.30000000,10704.86000000,1030.44384400,11044023.45170503,18586
1601085600000,2020-09-26 02:00:00,BTC/USDT,10690.20000000,10722.96000000,10676.73000000,10707.24000000,983.87325400,10525034.60468986,17422
1601082000000,2020-09-26 01:00:00,BTC/USDT,10649.87000000,10700.10000000,10644.68000000,10690.05000000,927.91463900,9907731.34123339,20081
1601078400000,2020-09-26 00:00:00,BTC/USDT,10686.57000000,10706.35000000,10649.86000000,10649.86000000,1180.29872100,12605429.66111574,25821
1601074800000,2020-09-25 23:00:00,BTC/USDT,10685.83000000,10698.13000000,10650.00000000,10686.67000000,1082.17372800,11552569.03282564,19636
1601071200000,2020-09-25 22:00:00,BTC/USDT,10745.87000000,10750.01000000,10662.84000000,10685.94000000,1401.80412000,15005567.33224792,31603
1601067600000,2020-09-25 21:00:00,BTC/USDT,10707.81000000,10746.80000000,10700.87000000,10745.86000000,821.10719500,8805003.59383545,18240
1601064000000,2020-09-25 20:00:00,BTC/USDT,10718.43000000,10754.21000000,10705.00000000,10707.81000000,1887.21312100,20252000.49559565,30254
1601060400000,2020-09-25 19:00:00,BTC/USDT,10705.38000000,10725.17000000,10683.16000000,10718.31000000,1583.67130200,16950072.42871668,24626
1601056800000,2020-09-25 18:00:00,BTC/USDT,10696.13000000,10744.18000000,10690.90000000,10705.38000000,2096.72290300,22474236.53216871,30171
1601053200000,2020-09-25 17:00:00,BTC/USDT,10651.35000000,10718.97000000,10635.38000000,10696.13000000,2437.36125500,26030732.91679818,33260
1601049600000,2020-09-25 16:00:00,BTC/USDT,10647.62000000,10668.95000000,10625.16000000,10651.34000000,1604.14429400,17080095.86722005,27584
1601046000000,2020-09-25 15:00:00,BTC/USDT,10629.55000000,10669.90000000,10564.57000000,10647.61000000,3078.81171200,32730967.59303181,39618
1601042400000,2020-09-25 14:00:00,BTC/USDT,10611.59000000,10635.00000000,10556.24000000,10629.56000000,2988.22930800,31683614.45231661,35524
1601038800000,2020-09-25 13:00:00,BTC/USDT,10615.48000000,10641.49000000,10585.00000000,10611.13000000,1963.40002300,20852027.31671572,33628
1601035200000,2020-09-25 12:00:00,BTC/USDT,10630.00000000,10684.09000000,10585.57000000,10615.48000000,2289.05758400,24333351.67563820,38734
1601031600000,2020-09-25 11:00:00,BTC/USDT,10591.76000000,10650.00000000,10567.81000000,10630.00000000,3441.71654900,36542680.49185957,49050
1601028000000,2020-09-25 10:00:00,BTC/USDT,10593.82000000,10622.98000000,10580.00000000,10591.75000000,1785.10399000,18921904.10836462,24224
1601024400000,2020-09-25 09:00:00,BTC/USDT,10599.80000000,10647.96000000,10556.66000000,10593.82000000,3222.09531800,34166050.58830896,49161
1601020800000,2020-09-25 08:00:00,BTC/USDT,10686.93000000,10686.94000000,10572.00000000,10599.69000000,4137.32876000,43984555.87448673,60886
1601017200000,2020-09-25 07:00:00,BTC/USDT,10691.96000000,10703.12000000,10666.17000000,10686.94000000,2063.97493700,22065857.35715066,28401
1601013600000,2020-09-25 06:00:00,BTC/USDT,10648.90000000,10695.00000000,10614.58000000,10691.87000000,1717.71247500,18298837.83630633,30059
1601010000000,2020-09-25 05:00:00,BTC/USDT,10677.05000000,10682.23000000,10640.75000000,10648.90000000,1382.63105500,14742587.22503439,21963
1601006400000,2020-09-25 04:00:00,BTC/USDT,10667.47000000,10693.99000000,10655.74000000,10677.05000000,1136.95613100,12139835.68268268,18523
1601002800000,2020-09-25 03:00:00,BTC/USDT,10710.64000000,10720.00000000,10663.14000000,10667.47000000,1388.43585000,14854024.38522531,22232
1600999200000,2020-09-25 02:00:00,BTC/USDT,10690.98000000,10727.20000000,10685.57000000,10710.64000000,1360.03674400,14559850.83227886,20462
1600995600000,2020-09-25 01:00:00,BTC/USDT,10711.93000000,10730.82000000,10684.03000000,10690.98000000,1264.77511300,13541587.08973540,18712
1600992000000,2020-09-25 00:00:00,BTC/USDT,10736.33000000,10760.53000000,10692.38000000,10711.94000000,1966.65354100,21079238.44077595,26879
1600988400000,2020-09-24 23:00:00,BTC/USDT,10762.39000000,10768.99000000,10719.13000000,10736.32000000,2129.41269800,22865076.86550803,26819
1600984800000,2020-09-24 22:00:00,BTC/USDT,10647.25000000,10795.24000000,10605.00000000,10762.40000000,3024.76765800,32417521.20401186,39072
1600981200000,2020-09-24 21:00:00,BTC/USDT,10626.61000000,10678.00000000,10621.00000000,10647.25000000,1130.58599200,12038936.21074063,23170
1600977600000,2020-09-24 20:00:00,BTC/USDT,10653.87000000,10667.17000000,10624.40000000,10626.73000000,1711.99324400,18229557.24231653,28356
1600974000000,2020-09-24 19:00:00,BTC/USDT,10612.62000000,10667.55000000,10595.46000000,10653.82000000,2530.76336000,26908117.59422680,34866
1600970400000,2020-09-24 18:00:00,BTC/USDT,10657.90000000,10684.20000000,10607.12000000,10612.61000000,2479.72243600,26397774.56111607,33755
1600966800000,2020-09-24 17:00:00,BTC/USDT,10672.20000000,10712.97000000,10639.63000000,10657.90000000,3599.64042400,38435028.48346585,51226
1600963200000,2020-09-24 16:00:00,BTC/USDT,10545.07000000,10743.59000000,10540.02000000,10672.20000000,6679.35034700,71103116.52273513,73458
1600959600000,2020-09-24 15:00:00,BTC/USDT,10406.97000000,10557.19000000,10390.66000000,10545.36000000,4850.46170600,50800218.77503962,51643
1600956000000,2020-09-24 14:00:00,BTC/USDT,10377.22000000,10421.01000000,10369.57000000,10407.07000000,2507.43381900,26063245.26602669,34195
1600952400000,2020-09-24 13:00:00,BTC/USDT,10377.47000000,10399.00000000,10331.93000000,10377.22000000,2867.15594100,29724113.97752589,37997
1600948800000,2020-09-24 12:00:00,BTC/USDT,10410.00000000,10424.99000000,10364.57000000,10377.47000000,2259.24040700,23479609.44077935,33811
1600945200000,2020-09-24 11:00:00,BTC/USDT,10372.31000000,10440.00000000,10362.71000000,10410.01000000,3425.45854500,35641890.85475198,41112
